pid,operator
10341021,Telia Company AB (publ)
10179949,"Cogent Communications Holdings, Inc."
10341000,Global Connect LLC
10338310,ZFB Group
10319069,"Shanghai @hub Co.,Ltd."
10319065,"Shanghai @hub Co.,Ltd."
10179951,"Cogent Communications Holdings, Inc."
10340998,Glesys AB
10338307,ZFB Group
10341005,Ab Stokab
10317343,"Digital Realty Trust, Inc."
10341017,Ab Stokab
10338302,BT Group plc
10338305,Global Technology Services Gts S A
10179947,"Cogent Communications Holdings, Inc."
10341015,Ab Stokab
10179930,"DataBank Holdings, Ltd."
10179933,"Cogent Communications Holdings, Inc."
10341010,Ab Stokab
10319074,"Shanghai @hub Co.,Ltd."
10341041,Global Connect LLC
10111500,CyrusOne Inc.
10341066,Global Connect LLC
10317329,"Highstreet IT Solutions, LLC"
10341063,Global Connect LLC
10319088,"Shanghai @hub Co.,Ltd."
10319092,"Shanghai @hub Co.,Ltd."
10319090,"Shanghai @hub Co.,Ltd."
10341078,NorthC Group B.V.
10341075,NTT Global Data Centers Preparatory Corporation
10320631,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10320635,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10317320,"DataBank Holdings, Ltd."
10317324,"Evocative, Inc."
10251010,"Digital Realty Trust, Inc."
10341069,A/S ScanNet
10317332,Cobalt Data Centers
10320637,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10338291,Sencinet
10211123,eStruxture Data Centers Inc.
10341046,Fuzion A/S
10341043,Fuzion A/S
10341668,Aptum Technologies
10319082,"Shanghai @hub Co.,Ltd."
10319080,"Shanghai @hub Co.,Ltd."
10341669,Comwave
10317318,"ClearDATA Networks, Inc."
10250952,"Digital Realty Trust, Inc."
10211122,eStruxture Data Centers Inc.
10235538,"STACK Infrastructure, Inc."
10211125,eStruxture Data Centers Inc.
10319086,"Shanghai @hub Co.,Ltd."
10319085,"Shanghai @hub Co.,Ltd."
10341058,Adeo Datacenter Aps
10341056,Telia Company AB (publ)
10320640,BT Group plc
10320643,"Telefonia Por Cable, S.A. De C.V."
10320645,ZFB Group
10341661,Aptum Technologies
10341052,Telia Company AB (publ)
10320440,GTD Grupo Teleductos S.A.
10318408,GOPAS Solutions GmbH
10370630,"TAC Data Centers, LLC"
10370631,
10370632,Wisconsin Electric Power Company
10370629,Zenith Volts Corporation
10370633,"Amazon.com, Inc."
10370634,"Amazon.com, Inc."
10341436,Interconnect Services B.V.
10370628,"Machine Investment Group, LP"
10370627,Chirisa Technology Parks
10370618,Herbata Limited
10370619,Herbata Limited
10320286,Telium Networks
10370620,Herbata Limited
10370621,Herbata Limited
10370622,Herbata Limited
10370623,"Mount Sunflower Properties, LLC"
10370624,"Mount Sunflower Properties, LLC"
10350101,ST Telemedia
10341438,Interconnect Services B.V.
10370625,"Mount Sunflower Properties, LLC"
10370626,"Mount Sunflower Properties, LLC"
10370617,Herbata Limited
10259859,Smartdc Limited
10370641,"Amazon.com, Inc."
10370642,"Amazon.com, Inc."
10370644,"Amazon.com, Inc."
10370643,"Amazon.com, Inc."
10370646,"Amazon.com, Inc."
10319803,EXA Infrastructure
10370647,"Amazon.com, Inc."
10370645,"Amazon.com, Inc."
10370640,"Amazon.com, Inc."
10320289,Votorantim Industrial S/A
10350100,Yotta Data Services Pvt Ltd.
10360049,Iron Mountain Data Centers
10370636,"Amazon.com, Inc."
10370637,"Amazon.com, Inc."
10370638,"Amazon.com, Inc."
10247705,Eurofiber N.V.
10319807,Prescient Data Centres Limited
10370639,"Amazon.com, Inc."
10320291,Votorantim Industrial S/A
10320295,Votorantim Industrial S/A
10370635,"Amazon.com, Inc."
10370648,"Amazon.com, Inc."
10370592,
10370593,Empyrion DC Pte. Ltd.
10370594,"AVAIO Digital Management, LLC"
10185647,Eurofiber N.V.
10370591,DayOne Data Centers Singapore Pte. Ltd.
10320272,Odata S.A.
10370584,"Vantage Data Centers Management Company, LLC"
10341457,Eurofiber N.V.
10370585,"Machine Investment Group, LP"
10370586,Alphabet Inc.
10370587,Applied Digital Corporation
10370588,DayOne Data Centers Singapore Pte. Ltd.
10370589,DayOne Data Centers Singapore Pte. Ltd.
10370590,DayOne Data Centers Singapore Pte. Ltd.
10341442,NorthC Group B.V.
10320281,Telium Networks
10341445,NorthC Group B.V.
10370613,Scandinavian Data Centers AB
10350102,Nxtra Data Limited
10370599,PG&E Corporation
10370596,PG&E Corporation
10370614,"AVAIO Digital Management, LLC"
10370615,"AVAIO Digital Management, LLC"
10370616,"AVAIO Digital Management, LLC"
10083537,"Hulic Co., Ltd."
10370612,"SK Telecom Co., Ltd."
10370605,"Capstone Asset Management Co.,Ltd."
10370604,"LG CNS Co., Ltd."
10320275,Telium Networks
10320278,Telium Networks
10350104,CtrlS Datacenters Ltd.
10259679,CtrlS Datacenters Ltd.
10370606,"Koramco Asset Management Co., Ltd."
10185649,Eurofiber N.V.
10341448,Global-e Datacenter BV
10370607,"IGIS Asset Management Co., Ltd"
10370608,"IGIS Asset Management Co., Ltd"
10370609,OneAsia Network Limited
10370610,Ecodatacenter AB
10370611,Ecodatacenter AB
10370603,Westbank Corp
10370649,"Amazon.com, Inc."
10370650,"Amazon.com, Inc."
10370651,"Amazon.com, Inc."
10370679,"Amazon.com, Inc."
10370680,Oppidan Investment Company
10370681,Oppidan Investment Company
10370678,"Amazon.com, Inc."
10370682,Oppidan Investment Company
10370684,SoftBank Group Corp.
10370685,SoftBank Group Corp.
10370686,SoftBank Group Corp.
10370683,Oppidan Investment Company
10370677,"Amazon.com, Inc."
10320315,Iplan Networks S.A.
10319761,Datacentreplus
10319128,ChinData Group
10370675,EdgeConneX Inc.
10370598,PowerHouse Data Centers
10370601,PowerHouse Data Centers
10370600,PowerHouse Data Centers
10370602,PowerHouse Data Centers
10370672,HMC Capital
10370676,"Amazon.com, Inc."
10319759,ASK4 Ltd
10319765,iomart Group plc
10320320,Cirion Technologies
10370702,Homer City Redevelopment LLC
10370703,Homer City Redevelopment LLC
10370701,Homer City Redevelopment LLC
10370704,Homer City Redevelopment LLC
10370706,Homer City Redevelopment LLC
10370707,Homer City Redevelopment LLC
10370708,Homer City Redevelopment LLC
10370709,Homer City Redevelopment LLC
10370710,Homer City Redevelopment LLC
10370711,Homer City Redevelopment LLC
10370705,Homer City Redevelopment LLC
10319756,Node4 Limited
10370700,Homer City Redevelopment LLC
10319126,ChinData Group
10370687,SoftBank Group Corp.
10370688,SoftBank Group Corp.
10370689,Homer City Redevelopment LLC
10370690,Homer City Redevelopment LLC
10370691,Homer City Redevelopment LLC
10370692,Homer City Redevelopment LLC
10370693,Homer City Redevelopment LLC
10370694,Homer City Redevelopment LLC
10370695,Homer City Redevelopment LLC
10370696,Homer City Redevelopment LLC
10370697,Homer City Redevelopment LLC
10370698,Homer City Redevelopment LLC
10370699,Homer City Redevelopment LLC
10320318,Cirion Technologies
10370457,"Aligned Data Centers (Phoenix), LLC"
10319768,"ITility, LLC"
10320298,Scala Data Centers S.A.
10342079,Chirisa Technology Parks
10319791,Brightsolid Online Innovation Limited
10320301,Scala Data Centers S.A.
10342076,Chirisa Technology Parks
10342073,Chirisa Technology Parks
10370664,TECfusions Inc
10370663,"Cologix, Inc."
10370652,"Meta Platforms, Inc."
10370653,"Meta Platforms, Inc."
10370654,"Meta Platforms, Inc."
10370655,Alphabet Inc.
10350098,Bharat Sanchar Nigam Limited
10350097,Iron Mountain Data Centers
10370656,"Cologix, Inc."
10370657,"Cologix, Inc."
10370658,"Cologix, Inc."
10370659,"Cologix, Inc."
10370660,"Cologix, Inc."
10370661,"Cologix, Inc."
10370662,"Cologix, Inc."
10319799,BT Group plc
10319794,Brightsolid Online Innovation Limited
10350096,CtrlS Datacenters Ltd.
10370269,GDS Holdings Limited
10370273,GDS Holdings Limited
10319779,Redcentric Communications Limited
10319776,"Stratus Technologies, Inc."
10236879,"Equinix, Inc."
10370268,"Guangzhou Boda Data Technology Co., Ltd."
10370399,"Data Journey, LLC"
10319130,ChinData Group
10319773,Datum Datacentres Limited
10370583,OneAsia Network Limited
10319131,ChinData Group
10319782,Aql Wholesale Limited
10370665,"Amazon.com, Inc."
10319787,Aql Wholesale Limited
10370666,"Amazon.com, Inc."
10370667,"Quantica Infrastructure, LLC"
10370669,Calpine LLC
10370671,"Red Wolf, LLC"
10362340,"Harrison Street Real Estate Capital, LLC"
10320305,"UOLDIVEO, Inc."
10163729,"Equinix, Inc."
10370668,"Harrison Street Real Estate Capital, LLC"
10370670,"Busan EDCPFV Co., Ltd."
10370673,Daesungmoon Construction Co. Ltd
10319785,Aql Wholesale Limited
10319135,ChinData Group
10370582,Evolution Data Centres Pte Ltd
10370499,Bulk Infrastructure Holding AS
10370500,Bulk Infrastructure Holding AS
10370501,Bulk Infrastructure Holding AS
10370502,Bulk Infrastructure Holding AS
10370498,Green Mountain AS
10370503,Bulk Infrastructure Holding AS
10370505,Bulk Infrastructure Holding AS
10370506,Bulk Infrastructure Holding AS
10370504,Bulk Infrastructure Holding AS
10370497,Aq Compute Holding Norway
10370491,Nebius Group N.V.
10167487,Cirion Technologies
10370492,Alphabet Inc.
10370493,Alphabet Inc.
10370494,Alphabet Inc.
10370495,Alphabet Inc.
10370496,Aq Compute Holding Norway
10247340,NTT Global Data Centers Preparatory Corporation
10341518,NorthC Group B.V.
10350115,PT Kencana Cipta Pesona
10370490,Nebius Group N.V.
10370508,atNorth ehf
10370509,atNorth ehf
10319009,Chirisa Technology Parks
10370512,Green Horizon As
10350114,NTT Global Data Centers Preparatory Corporation
10370513,Microsoft Corporation
10341505,BIT
10320240,"NTT DOCOMO BUSINESS, Inc."
10341515,NorthC Group B.V.
10167490,Cirion Technologies
10320236,SBA Communications Corporation
10247335,NTT Global Data Centers Preparatory Corporation
10319809,BT Group plc
10362835,atNorth ehf
10370510,Green Horizon As
10370511,Green Horizon As
10341511,BIT
10341508,BIT
10370507,Panchshil Realty and Developers Private Limited
10370489,Nebius Group N.V.
10370488,Nebius Group N.V.
10370475,Microsoft Corporation
10370476,Microsoft Corporation
10370477,Microsoft Corporation
10370478,Microsoft Corporation
10370480,"Vantage Data Centers Management Company, LLC"
10341539,Asco Tlc S.p.A.
10370479,Microsoft Corporation
10370474,Microsoft Corporation
10370473,Microsoft Corporation
10370472,Microsoft Corporation
10320214,Nextstream Limited
10319651,"TelefÃ³nica, S.A."
10370465,Alphabet Inc.
10341546,Datacenter PPNT
10341543,Asco Tlc S.p.A.
10167350,"ePLDT, Inc."
10350119,"ePLDT, Inc."
10370466,Alphabet Inc.
10370467,Alphabet Inc.
10370468,Microsoft Corporation
10370469,Microsoft Corporation
10370470,Microsoft Corporation
10370471,Microsoft Corporation
10341536,Aruba S.p.A.
10341533,Aruba S.p.A.
10319851,"TelefÃ³nica, S.A."
10341524,Aruba S.p.A.
10341522,Alphacloud Nv
10319815,Ukfast Ltd
10320227,TIM Brasil ServiÃ§os e ParticipaÃ§Ãµes S.A.
10350117,SpaceDC
10360034,Bersama Digital Data Centres
10370487,Nebius Group N.V.
10370486,Nebius Group N.V.
10370514,Techno Digital Infra Pvt. Ltd.
10370481,Quetta Data Centers S.L
10370484,Verne Global Ltd
10341530,Aruba S.p.A.
10370482,Hyperco Oy
10341529,Aruba S.p.A.
10341526,Aruba S.p.A.
10184188,"HostDime.com, Inc."
10320224,TIM Brasil ServiÃ§os e ParticipaÃ§Ãµes S.A.
10167353,"ePLDT, Inc."
10350118,"Eastern Telecommunications Philippines, Inc."
10370483,Verne Global Ltd
10370485,Verne Global Ltd
10370712,Homer City Redevelopment LLC
10370516,Aurum Equity Partners LLP
10370518,Alphabet Inc.
10370551,Greystoke Land Limited
10370552,Greystoke Land Limited
10370553,Greystoke Land Limited
10370550,SEGRO Plc
10370554,"Vantage Data Centers Management Company, LLC"
10370556,Colt Data Centre Services UK Limited
10370557,Colt Data Centre Services UK Limited
10370555,Colt Data Centre Services UK Limited
10370549,Green Mountain AS
10370548,Global Technical Realty
10370547,Global Technical Realty
10350108,Nxtra Data Limited
10370542,VIRTUS Data Centres Ltd.
10370543,VIRTUS Data Centres Ltd.
10370544,VIRTUS Data Centres Ltd.
10370545,VIRTUS Data Centres Ltd.
10174946,"QTS Realty Trust, LLC"
10320264,Sianet Business Hosting
10341468,NorthC Group B.V.
10370546,"Digital Realty Trust, Inc."
10370574,Bridge Data Centres (International) Pte. Ltd.
10370575,Bridge Data Centres (International) Pte. Ltd.
10370576,Bridge Data Centres (International) Pte. Ltd.
10370577,Bridge Data Centres (International) Pte. Ltd.
10370573,Greenidge Generation Holdings Inc.
10370578,"CNISP Group Co., Ltd."
10185648,Eurofiber N.V.
10350105,Nxtra Data Limited
10370579,Digital Edge
10370580,"Equinix, Inc."
10370581,Etix Everywhere France SAS
10320269,Nextstream Limited
10320252,Sonda S.A.
10370572,Microsoft Corporation
10370561,"Meta Platforms, Inc."
10370563,"Meta Platforms, Inc."
10370564,"Meta Platforms, Inc."
10341465,Colt Data Centre Services UK Limited
10350107,Iron Mountain Data Centers
10350106,Sify Technologies Limited
10185650,Eurofiber N.V.
10370570,Alphabet Inc.
10370571,Alphabet Inc.
10370560,Dc01 Uk Limited
10370541,Alphabet Inc.
10320262,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10370529,Sabey Data Center Properties LLC
10370530,Tract
10370531,Atlas Development LLC
10370528,Crusoe Energy Systems LLC
10370534,Digital Crossroad
10341495,Previder BV
10370527,Crusoe Energy Systems LLC
10370526,Crusoe Energy Systems LLC
10370525,Crusoe Energy Systems LLC
10350113,PT DCI Indonesia Tbk
10350112,PT DCI Indonesia Tbk
10341502,Itb2 Datacenters
10341500,Itb2 Datacenters
10370520,"QTS Realty Trust, LLC"
10370521,Crusoe Energy Systems LLC
10320244,Brasil Telecom ServiÃ§os De Internet S.A.
10320248,Elea Digital Infraestrutura e Redes de TelecomunicaÃ§Ãµes S.A.
10370522,Crusoe Energy Systems LLC
10370523,Crusoe Energy Systems LLC
10370524,Crusoe Energy Systems LLC
10370515,Alphabet Inc.
10341492,Previder BV
10320258,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10350110,Yotta Data Services Pvt Ltd.
10350109,Nxtra Data Limited
10370539,Alphabet Inc.
10370540,Alphabet Inc.
10341477,Datacenter Groningen B.V.
10174945,"QTS Realty Trust, LLC"
10341480,Penta Infra
10350111,Nxtra Data Limited
10370535,Alphabet Inc.
10341489,Serverius B.V.
10320251,Horizons Telecomunicacoes E Tecnologia S.A.
10320255,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10185570,Sify Technologies Limited
10185571,Sify Technologies Limited
10370536,Alphabet Inc.
10370537,Alphabet Inc.
10341486,Serverius B.V.
10341483,Penta Infra
10370538,Alphabet Inc.
10370713,"Diode Ventures, LLC"
10370715,"Diode Ventures, LLC"
10341380,"Cellnex Telecom, S.A."
10341378,"Cellnex Telecom, S.A."
10350083,NTT Global Data Centers Preparatory Corporation
10352584,"365 Data Centers Services, LLC"
10352569,"VPLS Solutions, LLC"
10320396,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10247327,NTT Global Data Centers Preparatory Corporation
10341387,"Cellnex Telecom, S.A."
10178022,"DataBank Holdings, Ltd."
10352571,"365 Data Centers Services, LLC"
10341384,"Cellnex Telecom, S.A."
10341381,"Cellnex Telecom, S.A."
10320394,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10362012,"365 Data Centers Services, LLC"
10341375,"Cellnex Telecom, S.A."
10352588,"VPLS Solutions, LLC"
10341542,KDDI Corporation
10341358,"Cellnex Telecom, S.A."
10341544,KDDI Corporation
10341354,"Cellnex Telecom, S.A."
10320403,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10320398,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10320401,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10178191,"365 Data Centers Services, LLC"
10341366,"Cellnex Telecom, S.A."
10187105,CtrlS Datacenters Ltd.
10259676,CtrlS Datacenters Ltd.
10341535,3z Canada
10341538,3z Canada
10341362,"Cellnex Telecom, S.A."
10341360,"Cellnex Telecom, S.A."
10341371,"Cellnex Telecom, S.A."
10343160,Adtaq Internet
10352551,CoreSite Realty Corporation
10178028,"DataBank Holdings, Ltd."
10341412,T-Systems Solutions For Research GmbH
10341415,"MBA Datacenters, S.L."
10320375,Americatel Corporation
10341419,"AxiÃ³n Infraestructuras de Telecomunicaciones, S.A.U."
10224752,"Equinix, Inc."
10319628,"Claranet Soho, S.A."
10352552,360 TCS
10350085,Iron Mountain Data Centers
10341428,Redestel
10352556,"365 Data Centers Services, LLC"
10178183,"365 Data Centers Services, LLC"
10341423,NIXVAL
10341389,"Cellnex Telecom, S.A."
10205915,Iron Mountain Data Centers
10178185,"365 Data Centers Services, LLC"
10185586,Sify Technologies Limited
10341397,"Cellnex Telecom, S.A."
10341393,"Cellnex Telecom, S.A."
10320390,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10185587,Sify Technologies Limited
10350084,Nxtra Data Limited
10178189,"365 Data Centers Services, LLC"
10178190,"365 Data Centers Services, LLC"
10177822,Edge Centres
10341400,"Cellnex Telecom, S.A."
10341408,Vodafone Group Public Limited Company
10320377,Nextstream Limited
10221027,"Netrality Property Trust, LLC"
10341405,"Cellnex Telecom, S.A."
10320381,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10178188,"365 Data Centers Services, LLC"
10320385,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10320388,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10341404,"Cellnex Telecom, S.A."
10185584,Sify Technologies Limited
10222467,CtrlS Datacenters Ltd.
10318438,envia TEL GmbH
10352618,"Vergent, LLC"
10318435,3U Holding AG
10163392,"Digital Realty Trust, Inc."
10352615,"Digital Realty Trust, Inc."
10318448,Systemec B.V.
10318446,EMC Home of Data GmbH
10320426,CommCorp Comunicacoes Ltda.
10184150,NEXTDC Limited
10343170,"LOGIX Communications, L.P."
10352611,"LOGIX Communications, L.P."
10318444,PlusServer AG
10318441,Penta Infra
10320428,CommCorp Comunicacoes Ltda.
10224751,"Equinix, Inc."
10352625,Fiber Alley Data Centers
10184155,NEXTDC Limited
10352627,Fiber Alley Data Centers
10352630,Fiber Alley Data Centers
10318410,3U Holding AG
10318414,nLighten Deutschland GmbH
10350073,Asia Digital Infrastructure Pte. Ltd.
10318417,EXA Infrastructure
10318432,Twl-Kom GmbH
10350075,DXN Limited
10350074,Asia Digital Infrastructure Pte. Ltd.
10318429,HL komm Telekommunikations GmbH
10352622,"LOGIX Communications, L.P."
10318425,HL komm Telekommunikations GmbH
10320430,CommCorp Comunicacoes Ltda.
10320435,ClaroVTR
10183794,Menlo Equities VI LP
10341563,KDDI Corporation
10318421,HL komm Telekommunikations GmbH
10352619,"LOGIX Communications, L.P."
10000989,KDDI Corporation
10350076,Asia Digital Infrastructure Pte. Ltd.
10341557,AEBC Internet Corporation
10341336,Cork Neutral Internet eXchange Association Ltd
10247600,"Vantage Data Centers Management Company, LLC"
