pid,provider
10161772,"Equinix, Inc."
10349956,"Equinix, Inc."
10362938,R7 Miner
10142239,"Iron Mountain Data Centers, LLC"
10362929,Northern Data AG
10340738,Data4 Group
10341373,Cegecom S.A.
10062033,Menlo Equities VI LP
10319993,
10339732,LuxConnect S.A.
10339737,LuxConnect S.A.
10318409,"Beijing Dahao Technology Corp.,Ltd"
10318412,"Guangdong Cloud Base Technology Co., Ltd."
10320373,"Digital Realty Trust, Inc."
10058210,"Digital Realty Trust, Inc."
10319995,
10319998,
10370521,Crusoe Energy Systems LLC
10370522,Crusoe Energy Systems LLC
10159869,Keppel DC REIT
10370520,"QTS Realty Trust, LLC"
10370518,Alphabet Inc.
10319970,
10187167,EBRC S.A.
10053897,CyrusOne Inc.
10370513,Microsoft Corporation
10349957,PT DCI Indonesia Tbk
10362936,Promminer
10362931,Northern Data AG
10362930,Northern Data AG
10061932,CyrusOne Inc.
10319492,
10370514,Techno Digital Infra Pvt. Ltd.
10318406,"Beijing Dahao Technology Corp.,Ltd"
10187168,EBRC S.A.
10187169,EBRC S.A.
10370516,Aurum Equity Partners LLP
10319899,
10223872,"DataBank Holdings, Ltd."
10341275,TELUS Corporation
10319990,
10370517,Alphabet Inc.
10370519,Alphabet Inc.
10346682,ITsjefen AS
10346591,"Lumen Technologies, Inc."
10338638,"Lumen Technologies, Inc."
10342114,Aruba S.p.A.
10319276,Tata Communications Limited
10346613,
10338634,"Lumen Technologies, Inc."
10187107,CtrlS Datacenters Ltd.
10320428,CommCorp Comunicacoes Ltda.
10320430,CommCorp Comunicacoes Ltda.
10339458,Tata Communications Limited
10338649,"Lumen Technologies, Inc."
10346612,Al Moammar Information Systems Company
10338645,"Lumen Technologies, Inc."
10338642,"Lumen Technologies, Inc."
10366872,"CNISP Group Co., Ltd."
10366873,"CNISP Group Co., Ltd."
10317764,Tata Communications Limited
10319273,Tata Communications Limited
10349909,"Chunghwa Telecom Co., Ltd."
10349910,"Chunghwa Telecom Co., Ltd."
10342117,RAX
10366874,"CNISP Group Co., Ltd."
10339460,Tata Communications Limited
10338617,Lumos Networks Corp.
10339463,Tata Communications Limited
10338615,Lumos Networks Corp.
10366878,"CNISP Group Co., Ltd."
10342106,Escom Bulgaria Ltd.
10349914,Go4hosting
10320421,"SERVICIOS INFORMÃTICOS DE SOFTWARE Y TELECOMUNICACIONES, S.L."
10349908,"Taiwan Mobile Co., Ltd."
10338632,"Lumen Technologies, Inc."
10338630,"Lumen Technologies, Inc."
10346614,
10349911,Cyquator Technologies Ltd
10320426,CommCorp Comunicacoes Ltda.
10320424,Telecom Argentina S.A.
10346616,Emirates Integrated Telecommunications Company PJSC
10366875,"CNISP Group Co., Ltd."
10319278,Tata Communications Limited
10366876,"CNISP Group Co., Ltd."
10342111,Neterra EOOD
10319619,"Beijing Sinnet Technology Co.,Ltd"
10319615,GDS Holdings Limited
10338628,"Lumen Technologies, Inc."
10342108,Neterra EOOD
10319282,Tata Communications Limited
10349912,ESDS Software Solution Limited
10349913,Go4hosting
10352617,Tata Communications Limited
10338625,"Lumen Technologies, Inc."
10338621,Lumos Networks Corp.
10366877,"CNISP Group Co., Ltd."
10319620,"Beijing Sinnet Technology Co.,Ltd"
10349904,"Chunghwa Telecom Co., Ltd."
10319258,Sovereign Data Connect Limited
10338680,"Lumen Technologies, Inc."
10338677,"Lumen Technologies, Inc."
10346605,Al Moammar Information Systems Company
10139520,"Chunghwa Telecom Co., Ltd."
10342129,Bulgarian Telecommunications Company AD d/b/a VIVACOM
10338682,"Lumen Technologies, Inc."
10366864,"Shanghai Yovole Networks Co., Ltd."
10338691,"Lumen Technologies, Inc."
10184149,NEXTDC Limited
10338689,"Lumen Technologies, Inc."
10366865,"CNISP Group Co., Ltd."
10366866,"CNISP Group Co., Ltd."
10342132,S3 Company Ltd.
10339446,"Slovak Telekom, a.s. d/b/a T-com"
10319256,Sota Solutions Limited
10320445,Emcali S.A. Esp
10346604,Africa Data Centres (Pty.) Ltd.
10319637,
10338686,"Lumen Technologies, Inc."
10167276,Redcentric Communications Limited
10366867,"CNISP Group Co., Ltd."
10338674,"Lumen Technologies, Inc."
10319627,"Beijing Sinnet Technology Co.,Ltd"
10167386,"Lumen Technologies, Inc."
10349907,eASPNet Taiwan Inc.
10349894,"QTS Realty Trust, LLC"
10319624,"Beijing Sinnet Technology Co.,Ltd"
10320435,ClaroVTR
10339453,"Equinix, Inc."
10339456,Tata Communications Limited
10346597,"Lumen Technologies, Inc."
10346596,"Lumen Technologies, Inc."
10346609,Al Moammar Information Systems Company
10346610,Al Moammar Information Systems Company
10319621,"Beijing Sinnet Technology Co.,Ltd"
10366871,"CNISP Group Co., Ltd."
10342120,Bulgarian Telecommunications Company AD d/b/a VIVACOM
10366870,"CNISP Group Co., Ltd."
10320443,GTD Grupo Teleductos S.A.
10366868,"CNISP Group Co., Ltd."
10342126,Neterra EOOD
10319260,Redcentric Communications Limited
10338668,"Lumen Technologies, Inc."
10349905,"Chunghwa Telecom Co., Ltd."
10349906,"Taiwan Mobile Co., Ltd."
10346606,Al Moammar Information Systems Company
10338665,"Lumen Technologies, Inc."
10346608,Al Moammar Information Systems Company
10319634,
10319266,Redcentric Communications Limited
10319269,Redcentric Communications Limited
10319630,"Beijing Sinnet Technology Co.,Ltd"
10320440,GTD Grupo Teleductos S.A.
10224751,"Equinix, Inc."
10338664,"Lumen Technologies, Inc."
10338657,"Lumen Technologies, Inc."
10366869,"CNISP Group Co., Ltd."
10342124,TSBG Hosting
10249979,"Equinix, Inc."
10339466,Khazna Data Center Limited
10366890,Alibaba Group Holding Limited
10184162,"LightEdge Solutions, Inc."
10338553,"Lumen Technologies, Inc."
10366891,Alibaba Group Holding Limited
10339499,"Equinix, Inc."
10320396,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10341961,TeraGo Inc.
10339495,Mediam Oy Ltd
10349924,Nxtra Data Limited
10366888,Alibaba Group Holding Limited
10338563,"Lumen Technologies, Inc."
10320398,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10352632,"Equinix, Inc."
10342083,Datikum
10349922,Nxtra Data Limited
10349923,Nxtra Data Limited
10167437,"Lumen Technologies, Inc."
10338558,Netactuate Inc.
10346626,Khazna Data Center Limited
10346627,Khazna Data Center Limited
10366889,Alibaba Group Holding Limited
10177264,"Equinix, Inc."
10349925,Nxtra Data Limited
10183765,"STACK Infrastructure, Inc."
10338539,EdgeConneX
10349929,Nxtra Data Limited
10366894,Alibaba Group Holding Limited
10115768,"Digital Realty Trust, Inc."
10114483,Flexential Inc.
10320388,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10319292,"Equinix, Inc."
10342085,Telepoint Ltd.
10349928,Nxtra Data Limited
10366892,Alibaba Group Holding Limited
10359786,"Equinix, Inc."
10338549,
10342080,Colocation BG
10342078,CloudBalkan
10338547,Maintec Technologies Inc.
10349926,Nxtra Data Limited
10346629,Etisalat
10320394,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10320390,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10346630,MEEZA
10339507,"Equinix, Inc."
10339511,"Equinix, Inc."
10319600,GDS Holdings Limited
10181605,EdgeConneX
10125341,"Equinix, Inc."
10319597,"Sino-Ocean Capital Co., Ltd."
10319592,"Sino-Ocean Capital Co., Ltd."
10319590,"Sino-Ocean Capital Co., Ltd."
10366893,Alibaba Group Holding Limited
10349927,Nxtra Data Limited
10346624,Khazna Data Center Limited
10183898,"Expedient Holdings USA, LLC"
10338594,Coloblox Data Centers
10167342,NTT Global Data Centers Preparatory Corporation
10320413,Iplan Networks S.A.
10139693,"Equinix, Inc."
10338593,Coloblox Data Centers
10366883,Alibaba Group Holding Limited
10338598,Crown Castle Inc.
10338589,Internap Holding LLC
10338611,Lumos Networks Corp.
10349915,Go4hosting
10346617,Emirates Integrated Telecommunications Company PJSC
10338606,Lumos Networks Corp.
10320419,Iplan Networks S.A.
10320417,Iplan Networks S.A.
10346618,"Equinix, Inc."
10366879,"CNISP Group Co., Ltd."
10319613,GDS Holdings Limited
10319611,GDS Holdings Limited
10128888,"Equinix, Inc."
10339475,"Equinix, Inc."
10338601,Lumos Networks Corp.
10338599,Lumos Networks Corp.
10366880,"CNISP Group Co., Ltd."
10349916,Net 4 India Limited
10167343,NTT Global Data Centers Preparatory Corporation
10366881,"CNISP Group Co., Ltd."
10366882,Alibaba Group Holding Limited
10342102,EXA Infrastructure
10342099,EXA Infrastructure
10115766,"Digital Realty Trust, Inc."
10320448,Empresa de Telecomunicaciones de BogotÃ¡ S.A. E.S.P.
10226736,"Equinix, Inc."
10346622,Gulf Data Hub
10110891,"Equinix, Inc."
10338575,"Keystone NAP, LLC"
10319604,GDS Holdings Limited
10183900,"Expedient Holdings USA, LLC"
10349921,Nxtra Data Limited
10338569,"Expedient Holdings USA, LLC"
10320403,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10320401,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10366887,Alibaba Group Holding Limited
10255523,"Equinix, Inc."
10248363,"Equinix, Inc."
10346623,Khazna Data Center Limited
10349920,Nxtra Data Limited
10346621,Gulf Data Hub
10148205,"Equinix, Inc."
10349917,NxtGen Datacenter & Cloud Technologies Private Limited
10366884,Alibaba Group Holding Limited
10338583,Aptum Technologies
10342096,Gtt Bulgaria Ltd Eood
10319608,GDS Holdings Limited
10320410,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10320408,"Sixsigma Networks MÃ©xico, S.A. de C.V."
10319605,GDS Holdings Limited
10115749,"Digital Realty Trust, Inc."
10352629,"Equinix, Inc."
10341964,iomart Group plc
10349918,Nxtra Data Limited
10338580,iomart Group plc
10338577,iomart Group plc
10366885,Alibaba Group Holding Limited
10366886,Alibaba Group Holding Limited
10342092,Evolink Ltd
10342090,Evolink Ltd
10349919,Nxtra Data Limited
10319640,
10338818,"Lumen Technologies, Inc."
10338814,"Lumen Technologies, Inc."
10349881,"KT Cloud Co., Ltd."
10338811,"Lumen Technologies, Inc."
10366628,"Tianjin Troila Information Technology Co.,Ltd."
10247324,NTT Global Data Centers Preparatory Corporation
10339431,NTT Global Data Centers Preparatory Corporation
10319711,"Beijing Sinnet Technology Co.,Ltd"
10349880,Real Hosts Limited
10338827,"Lumen Technologies, Inc."
10346581,atNorth ehf
10366940,"Tianjin Troila Information Technology Co.,Ltd."
10366631,"Tianjin Troila Information Technology Co.,Ltd."
10234244,"Equinix, Inc."
10320497,Edgetronix
10320495,CDZNET
10317757,Newcolo GmbH
10339428,Nikhef
10338824,"Lumen Technologies, Inc."
10319714,"Beijing Sinnet Technology Co.,Ltd"
10338820,"Lumen Technologies, Inc."
10349882,"SK Broadband Co., Ltd."
10319707,"Beijing Sinnet Technology Co.,Ltd"
10349885,"SK Broadband Co., Ltd."
10319207,Colt Data Centre Services UK Limited
10338792,"Lumen Technologies, Inc."
10319827,Ark Data Centres Limited
10338789,"Lumen Technologies, Inc."
10319209,Options Technology Ltd.
10366846,"VNET Group, Inc."
10183889,Ascenty Data Centers e TelecomunicaÃ§Ãµes S.A.
10338808,"Lumen Technologies, Inc."
10319704,"Beijing Sinnet Technology Co.,Ltd"
10319701,"Beijing Sinnet Technology Co.,Ltd"
10318503,
10342159,Green Datacenter AG
10339434,NTT Global Data Centers Preparatory Corporation
10338805,"Lumen Technologies, Inc."
10349883,"SK Broadband Co., Ltd."
10349884,"SK Broadband Co., Ltd."
10366023,"Tianjin Troila Information Technology Co.,Ltd."
10259733,NTT Global Data Centers Preparatory Corporation
10319204,Optimum Data Centres Limited
10338802,"Lumen Technologies, Inc."
10317676,Empresa de Telecomunicaciones de BogotÃ¡ S.A. E.S.P.
10320491,"TelÃ©fonos de MÃ©xico, S.A.B. de C.V."
10346583,atNorth ehf
10346584,atNorth ehf
10338800,"Lumen Technologies, Inc."
10338797,"Lumen Technologies, Inc."
10366630,"Tianjin Troila Information Technology Co.,Ltd."
10319698,"Beijing Sinnet Technology Co.,Ltd"
10318507,
10349879,"OpenCOM Co., Ltd."
10338861,"Lumen Technologies, Inc."
10319728,GLP Global Ventures Limited
10349873,"Nanoit Co., Ltd."
10183507,"H5 Data Centers, LLC"
10366841,Glory Data
10319195,iomart Group plc
10183505,"H5 Data Centers, LLC"
10352610,LINKBYNET SAS
10366837,Glory Data
10319733,GLP Global Ventures Limited
10319730,GLP Global Ventures Limited
10320521,Votorantim Industrial S/A
10319190,Colt Technology Services Limited
10338873,"Lumen Technologies, Inc."
10366838,Glory Data
10366839,Glory Data
10349871,LG Uplus Corp.
10349872,Maru Internet
10318513,
10346575,atNorth ehf
10167476,Colt Technology Services Limited
10167467,Colt Technology Services Limited
10338868,"Lumen Technologies, Inc."
10338864,"Lumen Technologies, Inc."
10318510,
10320518,"Equinix, Inc."
10320515,Anacondaweb
10366840,Glory Data
10349886,"KT Cloud Co., Ltd."
10346578,atNorth ehf
10349874,"KT Cloud Co., Ltd."
10346580,atNorth ehf
10338840,"Lumen Technologies, Inc."
10352820,Data4 Group
10338837,"Lumen Technologies, Inc."
10320500,Emmex Limited
10366845,"Beijing Sinnet Technology Co.,Ltd"
10366928,"Tianjin Troila Information Technology Co.,Ltd."
10319721,GLP Global Ventures Limited
10319718,GLP Global Ventures Limited
10319198,Netserver Limited
10319201,"Netwise, Inc."
10338834,"Lumen Technologies, Inc."
10346640,"Lumen Technologies, Inc."
10349878,Newday
10205272,Etix Everywhere France SAS
10346579,atNorth ehf
10320503,Hexam2
10183504,"H5 Data Centers, LLC"
10366842,"Shanghai @hub Co.,Ltd."
10319726,GLP Global Ventures Limited
10339419,MEEZA
10320511,Valspe
10338847,"H5 Data Centers, LLC"
10366843,"Shanghai @hub Co.,Ltd."
10342163,Glesys AB
10349875,"KT Cloud Co., Ltd."
10352822,Data4 Group
10339422,MEEZA
10339425,MEEZA
10183497,"H5 Data Centers, LLC"
10338843,"Lumen Technologies, Inc."
10319724,GLP Global Ventures Limited
10349876,Netdedi
10349877,NetSeoul Corporation
10320507,"Takoda, Inc."
10366844,"Shanghai @hub Co.,Ltd."
10338723,"Lumen Technologies, Inc."
10317761,
10338719,"Lumen Technologies, Inc."
10319662,
10366858,"VNET Group, Inc."
10167478,
10319666,
10320459,GTD Grupo Teleductos S.A.
10342140,A1 Hrvatska d.o.o.
10346595,Borealis Data Center ehf.
10320462,IFX Networks LLC
10338732,"Lumen Technologies, Inc."
10319240,
10167481,"Digital Realty Trust, Inc."
10167410,"Lumen Technologies, Inc."
10349897,Koscom Corp.
10349898,LG Uplus Corp.
10338724,"Lumen Technologies, Inc."
10366856,"VNET Group, Inc."
10366857,"VNET Group, Inc."
10319680,GLP Global Ventures Limited
10349899,Iron Mountain Data Centers
10338715,"Lumen Technologies, Inc."
10320450,Nextstream Limited
10319642,
10366861,"VNET Group, Inc."
10338701,"Lumen Technologies, Inc."
10366862,"Shanghai Yovole Networks Co., Ltd."
10338697,"Lumen Technologies, Inc."
10338696,"Lumen Technologies, Inc."
10366863,"Shanghai Yovole Networks Co., Ltd."
10346601,Borealis Data Center ehf.
10352614,SociÃ©tÃ© FranÃ§aise de RadiotÃ©lÃ©phone (SFR) SA
10339441,Internap Holding LLC
10349902,"Equinix, Inc."
10184152,NEXTDC Limited
10339438,Serverius B.V.
10338735,"Lumen Technologies, Inc."
10319660,
10319656,
10319650,
10259802,
10349900,"Sejong Telecom, Inc."
10338713,"Lumen Technologies, Inc."
10320456,Empresa de Telecomunicaciones de BogotÃ¡ S.A. E.S.P.
10320452,Claro Corp.
10366859,"VNET Group, Inc."
10366860,"VNET Group, Inc."
10338710,"Lumen Technologies, Inc."
10338706,"Lumen Technologies, Inc."
10342138,O2 Czech Republic a.s.
10342135,Varna Data Center
10346598,Borealis Data Center ehf.
10346600,Borealis Data Center ehf.
10319648,
10319251,"Rackhouse Group, LLC"
10319253,Colt Data Centre Services UK Limited
10349901,"Sejong Telecom, Inc."
10101642,"Digital Realty Trust, Inc."
10319645,
10366855,"VNET Group, Inc."
10349896,Digital Edge
10319217,Pulsant Limited
10338771,"Lumen Technologies, Inc."
10346589,atNorth ehf
10338766,"Lumen Technologies, Inc."
10346590,atNorth ehf
10319694,"Beijing Sinnet Technology Co.,Ltd"
10319220,Pulsant Limited
10349890,Fujitsu Limited
10349889,Tongkni
10366849,"VNET Group, Inc."
10320488,"TelÃ©fonos de MÃ©xico, S.A.B. de C.V."
10366847,"VNET Group, Inc."
10346585,atNorth ehf
10184981,Aptum Technologies
10338782,"Lumen Technologies, Inc."
10366848,"VNET Group, Inc."
10342156,Telia Company AB (publ)
10349887,LG Uplus Corp.
10339436,PLANT hosting & co-location B.V.
10319214,Pulsant Limited
10338781,"Lumen Technologies, Inc."
10346586,atNorth ehf
10346588,atNorth ehf
10342152,Etisalat
10320484,Digicel Limited
10320479,Telconet S.A.
10338778,"Lumen Technologies, Inc."
10338775,"Lumen Technologies, Inc."
10318500,Ndc-Garbe Data Centers Europe GmbH
10349888,Tongkni
10338787,"Lumen Technologies, Inc."
10346594,Borealis Data Center ehf.
10318497,Wilhelm.Tel
10319684,GLP Global Ventures Limited
10319233,Pulsant Limited
10338745,"Lumen Technologies, Inc."
10320465,NET GROUP S.A.
10338741,"Lumen Technologies, Inc."
10338740,"Lumen Technologies, Inc."
10366853,"VNET Group, Inc."
10366854,"VNET Group, Inc."
10319236,Pulsant Limited
10319238,Pulsant Limited
10349895,LG Uplus Corp.
10346592,Borealis Data Center ehf.
10338765,"Lumen Technologies, Inc."
10320468,Millicom International Cellular S.A.
10338751,"Lumen Technologies, Inc."
10319692,"Beijing Sinnet Technology Co.,Ltd"
10366850,"VNET Group, Inc."
10320476,Telconet S.A.
10342148,Khazna Data Center Limited
10320474,Critical Colocation
10342145,4iG Nyrt.
10319224,Pulsant Limited
10338759,"Lumen Technologies, Inc."
10338758,"Lumen Technologies, Inc."
10349891,LG Uplus Corp.
10319689,"Beijing Sinnet Technology Co.,Ltd"
10319686,"Beijing Sinnet Technology Co.,Ltd"
10319227,Pulsant Limited
10319231,Pulsant Limited
10366851,"VNET Group, Inc."
10366852,"VNET Group, Inc."
10338754,"Lumen Technologies, Inc."
10349892,LG Uplus Corp.
10349893,LG Uplus Corp.
10320471,Millicom International Cellular S.A.
10338875,"Lumen Technologies, Inc."
10319586,"Sino-Ocean Capital Co., Ltd."
10183902,"Expedient Holdings USA, LLC"
10319501,GLP Global Ventures Limited
10317793,
10346519,DQE Holdings LLC
10370310,Microsoft Corporation
10319499,GLP Global Ventures Limited
10317932,China Telecom Corporation Limited
10317658,comtrance GmbH
10317929,China Telecom Corporation Limited
10370306,Microsoft Corporation
10317925,China Telecom Corporation Limited
10179963,Management Science Associates Inc.
10370307,Microsoft Corporation
